repo_name,commit_num,commit,code_slice,ground_truth,prediction
aes-bridge,10,9283b,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,11,21a4e,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,11,21a4e,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,11,21a4e,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,12,c84c8,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,12,c84c8,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,12,c84c8,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,13,62b21,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,13,62b21,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Undetermined,Undetermined
aes-bridge,14,f8ba6,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,14,f8ba6,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,15,41ce6,NEW@<body>@python_src_AesEverywhere_aes256.py_slice.py,Undetermined,Undetermined
aes-bridge,15,41ce6,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,15,41ce6,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Benign,Benign
aes-bridge,16,aca13,NEW@<body>@python_src_AesEverywhere_aes256.py_slice.py,Undetermined,Undetermined
aes-bridge,16,aca13,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,16,aca13,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Benign,Benign
aes-bridge,17,cca39,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,17,cca39,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,17,cca39,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,18,87e2a,NEW@<body>@python_src_AesEverywhere_aes256.py_slice.py,Undetermined,Undetermined
aes-bridge,18,87e2a,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,18,87e2a,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Benign,Benign
aes-bridge,19,2fa3b,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,19,2fa3b,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,19,2fa3b,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,20,78ddb,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,20,78ddb,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,20,78ddb,<body>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,21,f7259,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,21,f7259,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,22,36c57,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,22,36c57,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,23,f042c,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,23,f042c,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,24,439e5,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,24,439e5,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,25,46e18,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,25,46e18,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,26,a8233,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,26,a8233,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Benign,Benign
aes-bridge,27,757db,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,27,757db,NEW@<module>@python_setup.py_slice.py,Benign,Benign
aes-bridge,28,daefe,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,28,daefe,NEW@<module>@python_src_AesEverywhere_aes256.py_slice.py,Benign,Benign
aes-bridge,29,d91f5,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,29,d91f5,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,30,67599,<module>@python_src_AesEverywhere_aes256.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
aes-bridge,30,67599,<module>@python_setup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,0,e0527,NEW@<body>@ec2.py_slice.py,Benign,Benign
algo,0,e0527,NEW@<module>@ec2.py_slice.py,Benign,Benign
algo,1,cf9b3,NEW@<body>@ec2.py_slice.py,Benign,Benign
algo,1,cf9b3,NEW@<module>@ec2.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_fixtures___init__.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_template_rendering.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_user_management.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_basic_sanity.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_generated_configs.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_config_validation.py_slice.py,Benign,Benign
algo,15,a29b0,NEW@<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,Benign,Benign
algo,16,55412,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,NEW@<module>@tests_unit_test_template_rendering.py_slice.py,Benign,Benign
algo,16,55412,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,16,55412,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,16,55412,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,17,be744,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,17,be744,NEW@<module>@tests_fixtures___init__.py_slice.py,Benign,Benign
algo,17,be744,NEW@<module>@tests_unit_test_template_rendering.py_slice.py,Benign,Benign
algo,17,be744,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,17,be744,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,17,be744,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,17,be744,NEW@<module>@tests_unit_test_generated_configs.py_slice.py,Benign,Benign
algo,17,be744,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,17,be744,NEW@<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,Benign,Benign
algo,18,c4953,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,18,c4953,NEW@<module>@tests_unit_test_basic_sanity.py_slice.py,Benign,Benign
algo,18,c4953,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,18,c4953,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,19,358d5,NEW@<module>@tests_integration_mock_modules_shell.py_slice.py,Benign,Benign
algo,19,358d5,NEW@<module>@tests_integration_ansible-service-wrapper.py_slice.py,Benign,Benign
algo,19,358d5,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,19,358d5,NEW@<module>@tests_fixtures___init__.py_slice.py,Benign,Benign
algo,19,358d5,NEW@<module>@tests_integration_mock_modules_command.py_slice.py,Benign,Benign
algo,19,358d5,NEW@<module>@tests_unit_test_template_rendering.py_slice.py,Benign,Benign
algo,19,358d5,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,19,358d5,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,19,358d5,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,19,358d5,NEW@<module>@tests_integration_mock_modules_apt.py_slice.py,Benign,Benign
algo,19,358d5,NEW@<module>@tests_unit_test_basic_sanity.py_slice.py,Benign,Benign
algo,19,358d5,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,19,358d5,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,NEW@<module>@tests_unit_test_wireguard_key_generation.py_slice.py,Benign,Benign
algo,20,5214c,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,20,5214c,NEW@<module>@library_x25519_pubkey.py_slice.py,Benign,Benign
algo,20,5214c,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,20,5214c,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,NEW@<module>@tests_unit_test_wireguard_key_generation.py_slice.py,Benign,Benign
algo,21,4289d,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,21,4289d,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@library_x25519_pubkey.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,21,4289d,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,21,4289d,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_unit_test_wireguard_key_generation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,NEW@<module>@tests_validate_jinja2_templates.py_slice.py,Benign,Benign
algo,22,2ab57,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,22,2ab57,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@library_x25519_pubkey.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,22,2ab57,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,NEW@<module>@tests_unit_test_basic_sanity.py_slice.py,Benign,Benign
algo,22,2ab57,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,22,2ab57,NEW@<module>@tests_unit_test_strongswan_templates.py_slice.py,Benign,Benign
algo,23,172fc,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_validate_jinja2_templates.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_wireguard_key_generation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@scripts_track-test-effectiveness.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@library_x25519_pubkey.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,NEW@<module>@tests_unit_test_yaml_jinja2_expressions.py_slice.py,Benign,Benign
algo,23,172fc,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,<module>@tests_unit_test_openssl_compatibility.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,23,172fc,NEW@<module>@tests_unit_test_strongswan_templates.py_slice.py,Benign,Benign
algo,24,b8210,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_validate_jinja2_templates.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_unit_test_wireguard_key_generation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,24,b8210,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@library_x25519_pubkey.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,NEW@<body>@tests_unit_test_lightsail_boto3_fix.py_slice.py,Benign,Benign
algo,24,b8210,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,24,b8210,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,NEW@<module>@tests_unit_test_yaml_jinja2_expressions.py_slice.py,Benign,Benign
algo,24,b8210,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,24,b8210,NEW@<module>@tests_unit_test_strongswan_templates.py_slice.py,Benign,Benign
algo,25,9cc0b,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_validate_jinja2_templates.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_unit_test_wireguard_key_generation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_unit_test_config_validation.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_integration_ansible-service-wrapper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<body>@tests_unit_test_lightsail_boto3_fix.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_unit_test_generated_configs.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,25,9cc0b,<module>@tests_integration_mock_modules_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@library_x25519_pubkey.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_unit_test_basic_sanity.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,25,9cc0b,<module>@tests_integration_mock_modules_command.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_integration_mock_modules_apt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,NEW@<module>@tests_unit_test_yaml_jinja2_expressions.py_slice.py,Benign,Benign
algo,25,9cc0b,<module>@tests_unit_test_user_management.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,<module>@tests_fixtures___init__.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,25,9cc0b,NEW@<module>@tests_unit_test_strongswan_templates.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_integration_mock_modules_shell.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_integration_ansible-service-wrapper.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_fixtures___init__.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_integration_mock_modules_command.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_template_rendering.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_validate_jinja2_templates.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_wireguard_key_generation.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_user_management.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@scripts_track-test-effectiveness.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_integration_mock_modules_apt.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@library_x25519_pubkey.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<body>@tests_unit_test_lightsail_boto3_fix.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_openssl_compatibility.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_basic_sanity.py_slice.py,Benign,Benign
algo,26,f668a,<module>@tests_unit_test_yaml_jinja2_expressions.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,26,f668a,NEW@<module>@tests_unit_test_generated_configs.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_strongswan_templates.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_config_validation.py_slice.py,Benign,Benign
algo,26,f668a,NEW@<module>@tests_unit_test_docker_localhost_deployment.py_slice.py,Benign,Benign
algo,27,72900,<module>@tests_unit_test_template_rendering.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
algo,27,72900,NEW@<body>@tests_unit_test_comprehensive_boolean_scan.py_slice.py,Benign,Benign
